asset_prices,C|L|5000|60|5,C|S|5500|60|5,P|L|5500|60|5,P|S|5000|60|5
5287.87,1439.34,-0.00,1060.66,-0.00
5371.45,1857.26,-0.00,642.74,-0.00
5305.87,1529.33,-0.00,970.67,-0.00
5172.38,861.92,-0.00,1638.08,-0.00
5064.18,320.92,-0.00,2179.08,-0.00
4813.09,0.00,-0.00,3434.57,-934.57
4805.01,0.00,-0.00,3474.93,-974.93
5029.95,149.73,-0.00,2350.27,-0.00
4456.21,0.00,-0.00,5218.95,-2718.95
4297.03,0.00,-0.00,6014.84,-3514.84
5006.00,29.99,-0.00,2470.01,-0.00
4952.35,0.00,-0.00,2738.26,-238.26
4830.51,0.00,-0.00,3347.45,-847.45
4848.65,0.00,-0.00,3256.74,-756.74
5255.79,1278.93,-0.00,1221.07,-0.00
5013.34,66.72,-0.00,2433.28,-0.00
4799.64,0.00,-0.00,3501.78,-1001.78
4546.76,0.00,-0.00,4766.22,-2266.22
4803.10,0.00,-0.00,3484.49,-984.49
4832.77,0.00,-0.00,3336.15,-836.15
5069.39,346.94,-0.00,2153.06,-0.00
5230.50,1152.51,-0.00,1347.49,-0.00
4755.57,0.00,-0.00,3722.15,-1222.15
5995.01,4975.05,-2475.05,0.00,-0.00
4787.19,0.00,-0.00,3564.07,-1064.07
5039.48,197.41,-0.00,2302.59,-0.00
4655.09,0.00,-0.00,4224.56,-1724.56
5404.31,2021.54,-0.00,478.46,-0.00
4770.06,0.00,-0.00,3649.68,-1149.68
4532.67,0.00,-0.00,4836.63,-2336.63
4872.96,0.00,-0.00,3135.20,-635.20
4900.80,0.00,-0.00,2996.02,-496.02
4905.49,0.00,-0.00,2972.53,-472.53
5256.47,1282.34,-0.00,1217.66,-0.00
4652.72,0.00,-0.00,4236.39,-1736.39
5554.91,2774.55,-274.55,0.00,-0.00
5382.36,1911.81,-0.00,588.19,-0.00
4666.99,0.00,-0.00,4165.06,-1665.06
6047.23,5236.16,-2736.16,0.00,-0.00
5293.19,1465.93,-0.00,1034.07,-0.00
4738.24,0.00,-0.00,3808.79,-1308.79
4808.82,0.00,-0.00,3455.88,-955.88
4665.55,0.00,-0.00,4172.27,-1672.27
4666.29,0.00,-0.00,4168.55,-1668.55
4972.76,0.00,-0.00,2636.20,-136.20
4580.84,0.00,-0.00,4595.79,-2095.79
4733.78,0.00,-0.00,3831.11,-1331.11
4836.54,0.00,-0.00,3317.28,-817.28
4836.11,0.00,-0.00,3319.45,-819.45
4665.09,0.00,-0.00,4174.55,-1674.55
5296.43,1482.15,-0.00,1017.85,-0.00
4801.09,0.00,-0.00,3494.53,-994.53
5270.99,1354.93,-0.00,1145.07,-0.00
4311.50,0.00,-0.00,5942.49,-3442.49
4901.96,0.00,-0.00,2990.22,-490.22
5110.02,550.09,-0.00,1949.91,-0.00
4869.95,0.00,-0.00,3150.25,-650.25
5458.49,2292.44,-0.00,207.56,-0.00
5300.46,1502.29,-0.00,997.71,-0.00
4607.75,0.00,-0.00,4461.25,-1961.25
5183.70,918.52,-0.00,1581.48,-0.00
4985.56,0.00,-0.00,2572.21,-72.21
4973.49,0.00,-0.00,2632.57,-132.57
4619.62,0.00,-0.00,4401.90,-1901.90
5383.88,1919.41,-0.00,580.59,-0.00
4273.55,0.00,-0.00,6132.25,-3632.25
5115.57,577.87,-0.00,1922.13,-0.00
4629.65,0.00,-0.00,4351.76,-1851.76
5224.22,1121.09,-0.00,1378.91,-0.00
4951.65,0.00,-0.00,2741.76,-241.76
5117.41,587.04,-0.00,1912.96,-0.00
4940.27,0.00,-0.00,2798.64,-298.64
4734.90,0.00,-0.00,3825.48,-1325.48
4633.57,0.00,-0.00,4332.16,-1832.16
5306.02,1530.11,-0.00,969.89,-0.00
5211.26,1056.29,-0.00,1443.71,-0.00
5324.61,1623.04,-0.00,876.96,-0.00
4932.96,0.00,-0.00,2835.19,-335.19
4831.39,0.00,-0.00,3343.05,-843.05
5233.92,1169.61,-0.00,1330.39,-0.00
4967.10,0.00,-0.00,2664.50,-164.50
5589.56,2947.79,-447.79,0.00,-0.00
4720.73,0.00,-0.00,3896.35,-1396.35
5730.02,3650.11,-1150.11,0.00,-0.00
5095.91,479.54,-0.00,2020.46,-0.00
4413.21,0.00,-0.00,5433.96,-2933.96
4794.74,0.00,-0.00,3526.32,-1026.32
5228.62,1143.11,-0.00,1356.89,-0.00
5371.52,1857.62,-0.00,642.38,-0.00
5734.61,3673.04,-1173.04,0.00,-0.00
5366.42,1832.08,-0.00,667.92,-0.00
5826.64,4133.19,-1633.19,0.00,-0.00
5225.41,1127.05,-0.00,1372.95,-0.00
5075.49,377.46,-0.00,2122.54,-0.00
4696.66,0.00,-0.00,4016.71,-1516.71
5289.02,1445.11,-0.00,1054.89,-0.00
5405.67,2028.34,-0.00,471.66,-0.00
5108.45,542.23,-0.00,1957.77,-0.00
4317.59,0.00,-0.00,5912.06,-3412.06
4921.12,0.00,-0.00,2894.39,-394.39
5203.68,1018.38,-0.00,1481.62,-0.00
5113.23,566.16,-0.00,1933.84,-0.00
4514.26,0.00,-0.00,4928.68,-2428.68
4615.64,0.00,-0.00,4421.81,-1921.81
4886.62,0.00,-0.00,3066.88,-566.88
5020.34,101.69,-0.00,2398.31,-0.00
5771.06,3855.29,-1355.29,0.00,-0.00
5852.55,4262.77,-1762.77,0.00,-0.00
4890.71,0.00,-0.00,3046.43,-546.43
5876.96,4384.80,-1884.80,0.00,-0.00
5297.00,1485.01,-0.00,1014.99,-0.00
5185.23,926.13,-0.00,1573.87,-0.00
3833.15,0.00,-0.00,8334.26,-5834.26
5377.25,1886.25,-0.00,613.75,-0.00
5436.49,2182.44,-0.00,317.56,-0.00
6354.45,6772.27,-4272.27,0.00,-0.00
5138.48,692.38,-0.00,1807.62,-0.00
5791.70,3958.48,-1458.48,0.00,-0.00
4587.72,0.00,-0.00,4561.38,-2061.38
4549.83,0.00,-0.00,4750.84,-2250.84
4695.79,0.00,-0.00,4021.06,-1521.06
4816.09,0.00,-0.00,3419.53,-919.53
6076.03,5380.15,-2880.15,0.00,-0.00
5082.65,413.24,-0.00,2086.76,-0.00
4971.92,0.00,-0.00,2640.39,-140.39
5500.51,2502.54,-2.54,0.00,-0.00
5483.23,2416.15,-0.00,83.85,-0.00
4748.98,0.00,-0.00,3755.08,-1255.08
4766.08,0.00,-0.00,3669.62,-1169.62
5591.93,2959.67,-459.67,0.00,-0.00
5819.09,4095.45,-1595.45,0.00,-0.00
5762.58,3812.89,-1312.89,0.00,-0.00
5109.73,548.65,-0.00,1951.35,-0.00
4670.81,0.00,-0.00,4145.95,-1645.95
4961.13,0.00,-0.00,2694.33,-194.33
5030.65,153.25,-0.00,2346.75,-0.00
4746.40,0.00,-0.00,3768.00,-1268.00
5560.91,2804.53,-304.53,0.00,-0.00
4928.52,0.00,-0.00,2857.39,-357.39
4810.16,0.00,-0.00,3449.22,-949.22
4315.84,0.00,-0.00,5920.78,-3420.78
4562.59,0.00,-0.00,4687.03,-2187.03
5410.16,2050.79,-0.00,449.21,-0.00
4724.28,0.00,-0.00,3878.60,-1378.60
5378.92,1894.60,-0.00,605.40,-0.00
6134.63,5673.14,-3173.14,0.00,-0.00
4680.77,0.00,-0.00,4096.17,-1596.17
5057.25,286.27,-0.00,2213.73,-0.00
4559.04,0.00,-0.00,4704.80,-2204.80
5054.73,273.67,-0.00,2226.33,-0.00
5129.59,647.97,-0.00,1852.03,-0.00
4248.25,0.00,-0.00,6258.76,-3758.76
5242.87,1214.36,-0.00,1285.64,-0.00
5306.32,1531.62,-0.00,968.38,-0.00
4528.90,0.00,-0.00,4855.49,-2355.49
4211.11,0.00,-0.00,6444.47,-3944.47
5242.35,1211.75,-0.00,1288.25,-0.00
5388.74,1943.70,-0.00,556.30,-0.00
5581.46,2907.32,-407.32,0.00,-0.00
4602.33,0.00,-0.00,4488.35,-1988.35
5232.52,1162.61,-0.00,1337.39,-0.00
5121.26,606.30,-0.00,1893.70,-0.00
4828.80,0.00,-0.00,3355.99,-855.99
5165.05,825.23,-0.00,1674.77,-0.00
5046.26,231.31,-0.00,2268.69,-0.00
5150.65,753.24,-0.00,1746.76,-0.00
4915.91,0.00,-0.00,2920.45,-420.45
4408.42,0.00,-0.00,5457.92,-2957.92
5646.29,3231.44,-731.44,0.00,-0.00
4918.12,0.00,-0.00,2909.38,-409.38
4554.01,0.00,-0.00,4729.93,-2229.93
5012.82,64.09,-0.00,2435.91,-0.00
5122.12,610.58,-0.00,1889.42,-0.00
5189.92,949.62,-0.00,1550.38,-0.00
5076.84,384.21,-0.00,2115.79,-0.00
5000.97,4.87,-0.00,2495.13,-0.00
5130.84,654.22,-0.00,1845.78,-0.00
4984.09,0.00,-0.00,2579.55,-79.55
5381.55,1907.77,-0.00,592.23,-0.00
6063.31,5316.55,-2816.55,0.00,-0.00
5534.89,2674.44,-174.44,0.00,-0.00
5360.42,1802.09,-0.00,697.91,-0.00
4924.23,0.00,-0.00,2878.84,-378.84
4762.17,0.00,-0.00,3689.13,-1189.13
5599.63,2998.14,-498.14,0.00,-0.00
4684.74,0.00,-0.00,4076.28,-1576.28
5499.28,2496.41,-0.00,3.59,-0.00
5441.93,2209.66,-0.00,290.34,-0.00
4899.90,0.00,-0.00,3000.52,-500.52
4871.36,0.00,-0.00,3143.18,-643.18
5849.90,4249.51,-1749.51,0.00,-0.00
4597.78,0.00,-0.00,4511.12,-2011.12
5252.42,1262.08,-0.00,1237.92,-0.00
5269.67,1348.37,-0.00,1151.63,-0.00
5385.10,1925.48,-0.00,574.52,-0.00
4407.54,0.00,-0.00,5462.32,-2962.32
4621.45,0.00,-0.00,4392.75,-1892.75
4949.84,0.00,-0.00,2750.82,-250.82
5398.82,1994.12,-0.00,505.88,-0.00
5438.93,2194.66,-0.00,305.34,-0.00
4700.27,0.00,-0.00,3998.67,-1498.67
4890.76,0.00,-0.00,3046.20,-546.20
4725.16,0.00,-0.00,3874.18,-1374.18
4818.21,0.00,-0.00,3408.97,-908.97
4777.85,0.00,-0.00,3610.75,-1110.75
4486.59,0.00,-0.00,5067.06,-2567.06
5100.56,502.81,-0.00,1997.19,-0.00
4947.48,0.00,-0.00,2762.60,-262.60
4779.69,0.00,-0.00,3601.56,-1101.56
6077.53,5387.66,-2887.66,0.00,-0.00
5425.37,2126.83,-0.00,373.17,-0.00
4409.23,0.00,-0.00,5453.87,-2953.87
5144.69,723.46,-0.00,1776.54,-0.00
4222.62,0.00,-0.00,6386.92,-3886.92
4734.33,0.00,-0.00,3828.37,-1328.37
4638.67,0.00,-0.00,4306.63,-1806.63
4985.90,0.00,-0.00,2570.51,-70.51
4605.64,0.00,-0.00,4471.82,-1971.82
4725.54,0.00,-0.00,3872.30,-1372.30
4888.30,0.00,-0.00,3058.49,-558.49
4518.83,0.00,-0.00,4905.83,-2405.83
4562.37,0.00,-0.00,4688.13,-2188.13
5302.14,1510.71,-0.00,989.29,-0.00
3918.24,0.00,-0.00,7908.80,-5408.80
4427.48,0.00,-0.00,5362.62,-2862.62
4552.78,0.00,-0.00,4736.09,-2236.09
5475.83,2379.13,-0.00,120.87,-0.00
5088.72,443.61,-0.00,2056.39,-0.00
4668.42,0.00,-0.00,4157.89,-1657.89
5301.04,1505.21,-0.00,994.79,-0.00
4735.00,0.00,-0.00,3825.00,-1325.00
5678.40,3392.00,-892.00,0.00,-0.00
5068.54,342.70,-0.00,2157.30,-0.00
5413.70,2068.50,-0.00,431.50,-0.00
5605.13,3025.65,-525.65,0.00,-0.00
4905.83,0.00,-0.00,2970.84,-470.84
4494.48,0.00,-0.00,5027.60,-2527.60
4734.23,0.00,-0.00,3828.86,-1328.86
5568.02,2840.09,-340.09,0.00,-0.00
4741.33,0.00,-0.00,3793.37,-1293.37
4375.36,0.00,-0.00,5623.21,-3123.21
4835.38,0.00,-0.00,3323.12,-823.12
5313.53,1567.64,-0.00,932.36,-0.00
4599.96,0.00,-0.00,4500.18,-2000.18
4881.14,0.00,-0.00,3094.29,-594.29
4940.14,0.00,-0.00,2799.31,-299.31
4534.36,0.00,-0.00,4828.18,-2328.18
5223.73,1118.63,-0.00,1381.37,-0.00
4878.40,0.00,-0.00,3108.02,-608.02
4523.78,0.00,-0.00,4881.12,-2381.12
4698.33,0.00,-0.00,4008.37,-1508.37
5287.95,1439.74,-0.00,1060.26,-0.00
5228.25,1141.24,-0.00,1358.76,-0.00
5127.52,637.60,-0.00,1862.40,-0.00
5460.77,2303.85,-0.00,196.15,-0.00
5533.24,2666.22,-166.22,0.00,-0.00
5524.99,2624.97,-124.97,0.00,-0.00
5524.27,2621.36,-121.36,0.00,-0.00
5980.06,4900.31,-2400.31,0.00,-0.00
4694.73,0.00,-0.00,4026.34,-1526.34
5316.76,1583.82,-0.00,916.18,-0.00
5238.69,1193.46,-0.00,1306.54,-0.00
5023.44,117.20,-0.00,2382.80,-0.00
5062.98,314.89,-0.00,2185.11,-0.00
4915.43,0.00,-0.00,2922.87,-422.87
5078.40,392.00,-0.00,2108.00,-0.00
4969.07,0.00,-0.00,2654.66,-154.66
4813.03,0.00,-0.00,3434.83,-934.83
4631.85,0.00,-0.00,4340.73,-1840.73
4718.14,0.00,-0.00,3909.31,-1409.31
4731.08,0.00,-0.00,3844.61,-1344.61
4814.10,0.00,-0.00,3429.48,-929.48
5029.68,148.41,-0.00,2351.59,-0.00
5186.84,934.22,-0.00,1565.78,-0.00
4847.75,0.00,-0.00,3261.26,-761.26
4351.05,0.00,-0.00,5744.74,-3244.74
5504.23,2521.14,-21.14,0.00,-0.00
5024.43,122.13,-0.00,2377.87,-0.00
4688.17,0.00,-0.00,4059.17,-1559.17
4401.00,0.00,-0.00,5494.98,-2994.98
5076.89,384.45,-0.00,2115.55,-0.00
4738.32,0.00,-0.00,3808.39,-1308.39
5470.66,2353.31,-0.00,146.69,-0.00
4935.96,0.00,-0.00,2820.20,-320.20
5139.01,695.05,-0.00,1804.95,-0.00
4831.72,0.00,-0.00,3341.42,-841.42
5003.79,18.96,-0.00,2481.04,-0.00
5541.36,2706.81,-206.81,0.00,-0.00
5035.93,179.67,-0.00,2320.33,-0.00
4894.99,0.00,-0.00,3025.07,-525.07
5371.47,1857.36,-0.00,642.64,-0.00
5019.10,95.49,-0.00,2404.51,-0.00
5850.97,4254.83,-1754.83,0.00,-0.00
5242.64,1213.20,-0.00,1286.80,-0.00
4828.49,0.00,-0.00,3357.55,-857.55
5222.32,1111.59,-0.00,1388.41,-0.00
4780.13,0.00,-0.00,3599.33,-1099.33
4954.21,0.00,-0.00,2728.94,-228.94
4991.91,0.00,-0.00,2540.47,-40.47
5098.81,494.03,-0.00,2005.97,-0.00
6472.78,7363.92,-4863.92,0.00,-0.00
5630.86,3154.28,-654.28,0.00,-0.00
4288.18,0.00,-0.00,6059.08,-3559.08
4919.47,0.00,-0.00,2902.67,-402.67
5016.35,81.75,-0.00,2418.25,-0.00
4659.99,0.00,-0.00,4200.05,-1700.05
4264.32,0.00,-0.00,6178.42,-3678.42
5987.09,4935.46,-2435.46,0.00,-0.00
4677.00,0.00,-0.00,4114.99,-1614.99
4896.49,0.00,-0.00,3017.53,-517.53
4320.35,0.00,-0.00,5898.23,-3398.23
5273.72,1368.62,-0.00,1131.38,-0.00
4800.17,0.00,-0.00,3499.16,-999.16
5442.41,2212.05,-0.00,287.95,-0.00
5044.46,222.30,-0.00,2277.70,-0.00
5031.32,156.60,-0.00,2343.40,-0.00
4561.86,0.00,-0.00,4690.72,-2190.72
6320.65,6603.27,-4103.27,0.00,-0.00
4700.46,0.00,-0.00,3997.69,-1497.69
5024.67,123.35,-0.00,2376.65,-0.00
4559.97,0.00,-0.00,4700.15,-2200.15
5128.82,644.11,-0.00,1855.89,-0.00
4486.86,0.00,-0.00,5065.70,-2565.70
4881.17,0.00,-0.00,3094.16,-594.16
4988.26,0.00,-0.00,2558.68,-58.68
5653.92,3269.58,-769.58,0.00,-0.00
4926.61,0.00,-0.00,2866.93,-366.93
4960.73,0.00,-0.00,2696.37,-196.37
4535.60,0.00,-0.00,4822.01,-2322.01
4961.01,0.00,-0.00,2694.97,-194.97
4831.56,0.00,-0.00,3342.19,-842.19
4223.90,0.00,-0.00,6380.50,-3880.50
4917.10,0.00,-0.00,2914.51,-414.51
5463.79,2318.96,-0.00,181.04,-0.00
5432.59,2162.95,-0.00,337.05,-0.00
4663.82,0.00,-0.00,4180.89,-1680.89
5367.54,1837.68,-0.00,662.32,-0.00
4904.86,0.00,-0.00,2975.71,-475.71
4673.56,0.00,-0.00,4132.18,-1632.18
4475.04,0.00,-0.00,5124.80,-2624.80
4809.71,0.00,-0.00,3451.45,-951.45
4708.65,0.00,-0.00,3956.76,-1456.76
5327.15,1635.73,-0.00,864.27,-0.00
4995.29,0.00,-0.00,2523.57,-23.57
4959.77,0.00,-0.00,2701.14,-201.14
5540.70,2703.48,-203.48,0.00,-0.00
5641.40,3207.02,-707.02,0.00,-0.00
4878.63,0.00,-0.00,3106.83,-606.83
4695.54,0.00,-0.00,4022.32,-1522.32
4711.29,0.00,-0.00,3943.55,-1443.55
5206.52,1032.62,-0.00,1467.38,-0.00
5473.35,2366.74,-0.00,133.26,-0.00
5390.68,1953.39,-0.00,546.61,-0.00
5582.30,2911.49,-411.49,0.00,-0.00
5271.73,1358.65,-0.00,1141.35,-0.00
5583.51,2917.54,-417.54,0.00,-0.00
5083.25,416.26,-0.00,2083.74,-0.00
4560.08,0.00,-0.00,4699.61,-2199.61
5533.18,2665.92,-165.92,0.00,-0.00
4252.65,0.00,-0.00,6236.73,-3736.73
4930.44,0.00,-0.00,2847.79,-347.79
4806.44,0.00,-0.00,3467.80,-967.80
5293.72,1468.60,-0.00,1031.40,-0.00
5836.96,4184.80,-1684.80,0.00,-0.00
5481.32,2406.60,-0.00,93.40,-0.00
5071.28,356.42,-0.00,2143.58,-0.00
4444.27,0.00,-0.00,5278.66,-2778.66
5254.10,1270.51,-0.00,1229.49,-0.00
5145.06,725.29,-0.00,1774.71,-0.00
5112.97,564.84,-0.00,1935.16,-0.00
4544.58,0.00,-0.00,4777.12,-2277.12
5130.35,651.74,-0.00,1848.26,-0.00
5238.35,1191.77,-0.00,1308.23,-0.00
5210.09,1050.45,-0.00,1449.55,-0.00
5423.63,2118.13,-0.00,381.87,-0.00
4656.34,0.00,-0.00,4218.32,-1718.32
4801.49,0.00,-0.00,3492.53,-992.53
5185.23,926.13,-0.00,1573.87,-0.00
4800.41,0.00,-0.00,3497.94,-997.94
5558.21,2791.05,-291.05,0.00,-0.00
6260.95,6304.77,-3804.77,0.00,-0.00
5713.77,3568.85,-1068.85,0.00,-0.00
5355.86,1779.30,-0.00,720.70,-0.00
5353.90,1769.48,-0.00,730.52,-0.00
5157.84,789.19,-0.00,1710.81,-0.00
4517.91,0.00,-0.00,4910.45,-2410.45
5046.12,230.60,-0.00,2269.40,-0.00
5883.68,4418.39,-1918.39,0.00,-0.00
4493.44,0.00,-0.00,5032.78,-2532.78
4702.92,0.00,-0.00,3985.42,-1485.42
4746.63,0.00,-0.00,3766.85,-1266.85
4914.29,0.00,-0.00,2928.55,-428.55
4768.42,0.00,-0.00,3657.89,-1157.89
4984.35,0.00,-0.00,2578.24,-78.24
5121.59,607.95,-0.00,1892.05,-0.00
5221.74,1108.71,-0.00,1391.29,-0.00
4682.37,0.00,-0.00,4088.16,-1588.16
4999.06,0.00,-0.00,2504.70,-4.70
5022.77,113.87,-0.00,2386.13,-0.00
5302.16,1510.81,-0.00,989.19,-0.00
5353.39,1766.93,-0.00,733.07,-0.00
5338.73,1693.67,-0.00,806.33,-0.00
4899.11,0.00,-0.00,3004.45,-504.45
4788.84,0.00,-0.00,3555.80,-1055.80
5591.50,2957.52,-457.52,0.00,-0.00
4313.94,0.00,-0.00,5930.29,-3430.29
5442.21,2211.05,-0.00,288.95,-0.00
4897.22,0.00,-0.00,3013.91,-513.91
4752.17,0.00,-0.00,3739.17,-1239.17
4908.62,0.00,-0.00,2956.88,-456.88
4920.49,0.00,-0.00,2897.55,-397.55
5490.63,2453.16,-0.00,46.84,-0.00
4782.97,0.00,-0.00,3585.15,-1085.15
5114.52,572.62,-0.00,1927.38,-0.00
4726.43,0.00,-0.00,3867.86,-1367.86
5409.06,2045.28,-0.00,454.72,-0.00
5856.05,4280.27,-1780.27,0.00,-0.00
4694.18,0.00,-0.00,4029.10,-1529.10
5435.66,2178.32,-0.00,321.68,-0.00
4506.71,0.00,-0.00,4966.47,-2466.47
4885.74,0.00,-0.00,3071.29,-571.29
5030.00,150.00,-0.00,2350.00,-0.00
5441.21,2206.05,-0.00,293.95,-0.00
5066.16,330.78,-0.00,2169.22,-0.00
5251.94,1259.70,-0.00,1240.30,-0.00
4962.98,0.00,-0.00,2685.08,-185.08
5157.60,787.98,-0.00,1712.02,-0.00
4843.09,0.00,-0.00,3284.53,-784.53
5415.62,2078.08,-0.00,421.92,-0.00
5298.75,1493.73,-0.00,1006.27,-0.00
5116.99,584.96,-0.00,1915.04,-0.00
4453.34,0.00,-0.00,5233.29,-2733.29
5515.72,2578.58,-78.58,0.00,-0.00
5417.72,2088.60,-0.00,411.40,-0.00
4892.64,0.00,-0.00,3036.80,-536.80
4619.66,0.00,-0.00,4401.70,-1901.70
5245.06,1225.31,-0.00,1274.69,-0.00
5085.31,426.56,-0.00,2073.44,-0.00
6193.15,5965.75,-3465.75,0.00,-0.00
5708.28,3541.40,-1041.40,0.00,-0.00
5314.03,1570.15,-0.00,929.85,-0.00
4608.11,0.00,-0.00,4459.46,-1959.46
4695.49,0.00,-0.00,4022.56,-1522.56
5211.36,1056.81,-0.00,1443.19,-0.00
4667.80,0.00,-0.00,4160.98,-1660.98
5709.78,3548.88,-1048.88,0.00,-0.00
4707.81,0.00,-0.00,3960.93,-1460.93
6310.43,6552.15,-4052.15,0.00,-0.00
4901.48,0.00,-0.00,2992.60,-492.60
5068.69,343.47,-0.00,2156.53,-0.00
5553.68,2768.41,-268.41,0.00,-0.00
5211.75,1058.76,-0.00,1441.24,-0.00
5311.09,1555.46,-0.00,944.54,-0.00
5187.02,935.09,-0.00,1564.91,-0.00
5778.53,3892.65,-1392.65,0.00,-0.00
5670.45,3352.25,-852.25,0.00,-0.00
4336.91,0.00,-0.00,5815.44,-3315.44
4728.24,0.00,-0.00,3858.80,-1358.80
4299.90,0.00,-0.00,6000.50,-3500.50
4565.18,0.00,-0.00,4674.10,-2174.10
4994.90,0.00,-0.00,2525.48,-25.48
5091.86,459.31,-0.00,2040.69,-0.00
4677.32,0.00,-0.00,4113.38,-1613.38
5249.14,1245.70,-0.00,1254.30,-0.00
5155.10,775.51,-0.00,1724.49,-0.00
5464.03,2320.16,-0.00,179.84,-0.00
5093.83,469.16,-0.00,2030.84,-0.00
5641.37,3206.85,-706.85,0.00,-0.00
5106.79,533.97,-0.00,1966.03,-0.00
4600.78,0.00,-0.00,4496.12,-1996.12
5329.47,1647.35,-0.00,852.65,-0.00
4743.75,0.00,-0.00,3781.26,-1281.26
5640.46,3202.31,-702.31,0.00,-0.00
5730.11,3650.56,-1150.56,0.00,-0.00
5020.42,102.10,-0.00,2397.90,-0.00
5069.54,347.70,-0.00,2152.30,-0.00
4524.14,0.00,-0.00,4879.28,-2379.28
4666.00,0.00,-0.00,4169.99,-1669.99
4882.81,0.00,-0.00,3085.97,-585.97
4561.17,0.00,-0.00,4694.16,-2194.16
5544.90,2724.51,-224.51,0.00,-0.00
4700.66,0.00,-0.00,3996.68,-1496.68
5832.10,4160.49,-1660.49,0.00,-0.00
4941.08,0.00,-0.00,2794.62,-294.62
4497.41,0.00,-0.00,5012.96,-2512.96
5221.23,1106.15,-0.00,1393.85,-0.00
5032.44,162.22,-0.00,2337.78,-0.00
4938.42,0.00,-0.00,2807.91,-307.91
4687.63,0.00,-0.00,4061.84,-1561.84
5123.88,619.38,-0.00,1880.62,-0.00
4984.29,0.00,-0.00,2578.54,-78.54
5430.42,2152.10,-0.00,347.90,-0.00
4995.93,0.00,-0.00,2520.35,-20.35
5012.29,61.47,-0.00,2438.53,-0.00
5874.69,4373.45,-1873.45,0.00,-0.00
5976.14,4880.71,-2380.71,0.00,-0.00
4756.73,0.00,-0.00,3716.34,-1216.34
4974.75,0.00,-0.00,2626.26,-126.26
5054.10,270.48,-0.00,2229.52,-0.00
4782.21,0.00,-0.00,3588.94,-1088.94
5344.63,1723.17,-0.00,776.83,-0.00
5004.42,22.11,-0.00,2477.89,-0.00
5024.82,124.12,-0.00,2375.88,-0.00
4986.82,0.00,-0.00,2565.91,-65.91
4511.66,0.00,-0.00,4941.72,-2441.72
4757.41,0.00,-0.00,3712.96,-1212.96
5639.47,3197.35,-697.35,0.00,-0.00
4291.60,0.00,-0.00,6042.02,-3542.02
5314.05,1570.27,-0.00,929.73,-0.00
5203.20,1016.02,-0.00,1483.98,-0.00
5047.73,238.65,-0.00,2261.35,-0.00
5142.16,710.79,-0.00,1789.21,-0.00
5607.53,3037.66,-537.66,0.00,-0.00
4697.59,0.00,-0.00,4012.03,-1512.03
5109.01,545.06,-0.00,1954.94,-0.00
4730.48,0.00,-0.00,3847.60,-1347.60
4815.32,0.00,-0.00,3423.40,-923.40
4376.68,0.00,-0.00,5616.62,-3116.62
5235.01,1175.04,-0.00,1324.96,-0.00
5715.04,3575.20,-1075.20,0.00,-0.00
5353.29,1766.44,-0.00,733.56,-0.00
5007.11,35.53,-0.00,2464.47,-0.00
4512.89,0.00,-0.00,4935.56,-2435.56
5658.47,3292.37,-792.37,0.00,-0.00
5390.68,1953.39,-0.00,546.61,-0.00
5055.75,278.76,-0.00,2221.24,-0.00
4736.45,0.00,-0.00,3817.75,-1317.75
4260.21,0.00,-0.00,6198.95,-3698.95
5052.37,261.86,-0.00,2238.14,-0.00
4921.10,0.00,-0.00,2894.52,-394.52
5030.95,154.75,-0.00,2345.25,-0.00
5122.36,611.82,-0.00,1888.18,-0.00
5505.96,2529.82,-29.82,0.00,-0.00
4655.94,0.00,-0.00,4220.32,-1720.32
5665.10,3325.50,-825.50,0.00,-0.00
4968.46,0.00,-0.00,2657.68,-157.68
5213.37,1066.85,-0.00,1433.15,-0.00
4786.11,0.00,-0.00,3569.45,-1069.45
4564.00,0.00,-0.00,4679.99,-2179.99
4490.31,0.00,-0.00,5048.46,-2548.46
5030.17,150.84,-0.00,2349.16,-0.00
4678.39,0.00,-0.00,4108.04,-1608.04
5215.82,1079.12,-0.00,1420.88,-0.00
5096.16,480.78,-0.00,2019.22,-0.00
5738.71,3693.57,-1193.57,0.00,-0.00
4710.57,0.00,-0.00,3947.14,-1447.14
5363.79,1818.97,-0.00,681.03,-0.00
5225.20,1126.01,-0.00,1373.99,-0.00
5001.40,6.99,-0.00,2493.01,-0.00
6043.39,5216.97,-2716.97,0.00,-0.00
4972.66,0.00,-0.00,2636.71,-136.71
5169.09,845.45,-0.00,1654.55,-0.00
5035.47,177.37,-0.00,2322.63,-0.00
4697.41,0.00,-0.00,4012.93,-1512.93
5031.71,158.53,-0.00,2341.47,-0.00
5147.61,738.05,-0.00,1761.95,-0.00
5214.71,1073.53,-0.00,1426.47,-0.00
5094.60,473.02,-0.00,2026.98,-0.00
4836.47,0.00,-0.00,3317.64,-817.64
4950.06,0.00,-0.00,2749.72,-249.72
5053.33,266.65,-0.00,2233.35,-0.00
4401.20,0.00,-0.00,5493.98,-2993.98
5451.40,2256.98,-0.00,243.02,-0.00
4727.70,0.00,-0.00,3861.49,-1361.49
5409.11,2045.55,-0.00,454.45,-0.00
3973.98,0.00,-0.00,7630.10,-5130.10
4529.43,0.00,-0.00,4852.83,-2352.83
4927.71,0.00,-0.00,2861.46,-361.46
4728.23,0.00,-0.00,3858.85,-1358.85
5067.89,339.43,-0.00,2160.57,-0.00
